"year","mm","dd","stime","period","sampid","transamp","transect","site","boat","latitude","longitude","region","label","inbplot","plot.num","new.numb","sample","cluster","depth","hab.type","sub.major","sub.minor1","sub.minor2","ab.total","i.total","sl.larv.n","sl.larv.adj","comment"
2023,6,28,1134,1,202370108,,,,7,46.53158833333,-84.223505,1,"",0,,,2,,13,1,6,8,,0,0,0,0,"No comment"
2023,6,21,1330,1,202340068,,,,4,46.49811833333,-84.29551,2,"",0,,,2,,6,1,6,8,7,0,0,0,0,"No comment"
2023,6,21,1350,1,202340069,,,,4,46.49544333333,-84.295715,2,"",0,,,2,,8,2,6,8,7,0,0,0,0,"No comment"
2023,6,22,1158,1,202370042,,,,7,46.52765833333,-84.17670666667,1,"",0,,,2,,15,1,6,7,8,0,0,0,0,"No comment"
2023,6,22,1245,1,202370043,,,,7,46.52504,-84.17679,1,"",0,,,2,,26,2,5,7,4,0,0,0,0,"No comment"
2023,7,12,1413,1,202340194,,,,4,46.53196333333,-84.12959,1,"",0,,,2,,9,1,6,5,8,0,0,1,1.39435648282741,"No comment"
2023,7,27,1451,1,202340363,,,,4,46.45736833333,-84.28178166667,2,"",0,,,2,,4,2,5,6,8,0,0,0,0,"No comment"
2023,7,13,902,1,202340196,,,,4,46.52645666667,-84.12583833333,1,"",0,,,2,,18,2,7,4,6,0,0,0,0,"No comment"
2023,9,22,1111,1,202340488,,,,4,46.46542666667,-84.28131,2,"",0,,,2,,3,2,7,5,6,0,0,0,0,"No comment"
2023,7,27,1518,1,202340366,,,,4,46.46826,-84.28516,2,"",0,,,2,,5,3,7,,,0,0,0,0,"Type 3"
2023,6,22,1411,1,202370049,,,,7,46.52785666667,-84.1845,1,"",0,,,2,,11,1,6,7,8,0,0,0,0,"No comment"
2023,6,19,1421,1,202370009,,,,7,46.49844166667,-84.303335,2,"",0,,,2,,11,1,6,7,8,0,0,0,0,"No comment"
2023,6,23,1328,1,202370065,,,,7,46.53341,-84.18807666667,1,"",0,,,2,,9,2,5,6,7,0,0,0,0,"No comment"
2023,6,22,1056,1,202370038,,,,7,46.52495,-84.17291,1,"",0,,,2,,25,2,5,7,6,0,0,0,0,"No comment"
2023,6,21,1210,1,202370025,,,,7,46.50186666667,-84.33823166667,5,"",0,,,2,,35,3,4,3,,0,0,0,0,"No comment"
2023,7,6,1113,1,202370150,,,,7,46.52296833333,-84.236885,2,"",0,,,2,,22,2,5,6,4,0,0,0,0,"No comment"
2023,7,27,1106,1,202340345,,,,4,46.46298833333,-84.28929333333,2,"",0,,,2,,4,1,5,7,8,0,0,0,0,"No comment"
2023,7,13,1511,1,202340218,,,,4,46.52972333333,-84.14913833333,1,"",0,,,2,,17,1,6,7,8,0,0,0,0,"No comment"
2023,9,19,1510,1,202370271,,,,7,46.43991333333,-84.26070666667,2,"",0,,,2,,30,2,5,6,,0,0,0,0,"No comment"
2023,6,30,1312,1,202370141,,,,7,46.49830833333,-84.29944,2,"",0,,,2,,9,1,6,8,,0,0,0,0,"No comment"
2023,6,28,1403,1,202370115,,,,7,46.52370833333,-84.231675,1,"",0,,,2,,5,1,6,8,,0,0,0,0,"No comment"
2023,6,27,1437,1,202370103,,,,7,46.53679,-84.21927666667,1,"",0,,,2,,31,1,6,5,,0,0,0,0,"No comment"
2023,6,27,1456,1,202370104,,,,7,46.539685,-84.222995,1,"",0,,,2,,4,1,6,8,,0,0,0,0,"No comment"
2023,6,23,1339,1,202340090,,,,4,46.494845,-84.268315,2,"",0,,,2,,7,1,6,7,8,0,0,0,0,"No comment"
2023,9,21,1159,1,202340464,,,,4,46.44323666667,-84.259145,2,"",0,,,2,,8,1,5,7,8,0,0,0,0,"No comment"
2023,6,22,1039,1,202370037,,,,7,46.52492166667,-84.16896,1,"",0,,,2,,30,2,5,6,,0,0,0,0,"No comment"
2023,9,22,1258,1,202340492,,,,4,46.46001833333,-84.28178166667,2,"",0,,,2,,33,3,7,4,,0,0,0,0,"No comment"
2023,6,22,1113,1,202370039,,,,7,46.52761833333,-84.17275166667,1,"",0,,,2,,17,1,6,5,8,0,0,0,0,"No comment"
2023,6,22,1129,1,202370040,,,,7,46.53034666667,-84.17261,1,"",0,,,2,,3,2,5,6,,0,0,0,0,"No comment"
2023,6,22,1144,1,202370041,,,,7,46.530405,-84.176635,1,"",0,,,2,,11,2,5,6,8,0,0,0,0,"No comment"
2023,6,26,1514,1,202370083,,,,7,46.53916333333,-84.19949,1,"",0,,,2,,3,2,5,6,8,0,0,0,0,"No comment"
2023,6,28,1322,1,202370113,,,,7,46.528885,-84.22737,1,"",0,,,2,,5,1,6,8,7,0,0,0,0,"No comment"
2023,6,21,1455,1,202370030,,,,7,46.49883333333,-84.32278,5,"",0,,,2,,35,2,5,4,8,0,0,0,0,"No comment"
2023,9,8,915,1,202340403,,,,4,46.44896833333,-84.27040166667,2,"",0,,,2,,32,3,7,,,0,0,0,0,"Type 3"
2023,6,22,931,1,202370033,,,,7,46.52732833333,-84.16104166667,1,"",0,,,2,,30,2,6,7,5,0,0,0,0,"No comment"
2023,9,21,1432,1,202340475,,,,4,46.459225,-84.27646833333,2,"",0,,,2,,3,1,6,5,8,0,0,0,0,"No comment"
2023,6,22,1005,1,202370035,,,,7,46.52746,-84.16889,1,"",0,,,2,,18,1,6,7,8,0,0,0,0,"No comment"
2023,6,22,1022,1,202370036,,,,7,46.52477833333,-84.165065,1,"",0,,,2,,4,2,5,6,8,0,0,0,0,"No comment"
2023,9,15,1256,1,202340449,,,,4,46.47923333333,-84.296465,2,"",0,,,2,,30,3,5,6,7,0,0,0,0,"No comment"
2023,7,6,1050,1,202370148,,,,7,46.52376166667,-84.235515,1,"",0,,,2,,35,3,5,4,3,0,0,0,0,"Type 3"
2023,6,26,1349,1,202370079,,,,7,46.53087,-84.19607666667,1,"",0,,,2,,4,1,6,7,8,0,0,0,0,"No comment"
2023,6,26,1417,1,202370080,,,,7,46.53365,-84.195925,1,"",0,,,2,,8,1,6,8,7,0,0,0,0,"No comment"
2023,6,28,1108,1,202340149,,,,4,46.47366333333,-84.28889666667,2,"",0,,,2,,10,1,6,7,8,0,0,0,0,"No comment"
2023,6,26,1452,1,202370082,,,,7,46.53637333333,-84.19969666667,1,"",0,,,2,,28,2,5,4,,0,0,0,0,"No comment"
2023,6,27,909,1,202370084,,,,7,46.54178,-84.199455,1,"",0,,,2,,15,1,6,8,,0,0,0,0,"No comment"
2023,6,22,1301,1,202370044,,,,7,46.52510166667,-84.18070833333,1,"",0,,,2,,21,1,6,7,5,0,0,0,0,"No comment"
2023,6,28,1319,1,202340153,,,,4,46.45431666667,-84.27025333333,2,"",0,,,2,,2,1,6,7,8,0,0,0,0,"No comment"
2023,6,22,1332,1,202370046,,,,7,46.52775333333,-84.18059666667,1,"",0,,,2,,9,1,6,8,5,0,0,0,0,"No comment"
2023,7,25,1327,1,202340324,,,,4,46.492605,-84.28802,2,"",0,,,2,,38,3,2,3,4,0,0,0,0,"No comment"
2023,10,5,1332,1,202340572,,,,4,46.532415,-84.13865666667,1,"",0,,,2,,21,2,7,6,8,0,0,0,0,"No comment"
2023,10,5,1354,1,202340574,,,,4,46.53249833333,-84.14135666667,1,"",0,,,2,,26,2,7,6,8,0,0,0,0,"No comment"
2023,9,27,908,1,202340547,,,,4,46.51351666667,-84.24784833333,2,"",0,,,2,,5,1,6,8,,0,0,0,0,"No comment"
2023,6,26,1310,1,202370078,,,,7,46.5307,-84.19214333333,1,"",0,,,2,,6,2,6,7,8,0,0,0,0,"No comment"
2023,6,28,1058,1,202370106,,,,7,46.53419,-84.22312333333,1,"",0,,,2,,30,1,6,8,7,0,0,0,0,"No comment"
2023,7,12,1133,1,202340187,,,,4,46.517935,-84.110835,1,"",0,,,2,,7,2,6,5,8,0,0,0,0,"No comment"
2023,7,12,1153,1,202340188,,,,4,46.520575,-84.11041333333,1,"",0,,,2,,8,1,6,5,8,0,0,0,0,"No comment"
2023,7,12,1254,1,202340189,,,,4,46.52330333333,-84.110355,1,"",0,,,2,,10,1,6,5,8,0,0,0,0,"No comment"
2023,9,21,1331,1,202340468,,,,4,46.44626333333,-84.27067833333,2,"",0,,,2,,30,3,7,4,,0,0,0,0,"Type 3"
2023,6,21,1428,1,202370029,,,,7,46.50734166667,-84.34183666667,5,"",0,,,2,,23,3,3,4,,0,0,0,0,"No comment"
2023,6,21,1407,1,202370028,,,,7,46.50715833333,-84.338075,5,"",0,,,2,,27,2,4,5,,0,0,0,0,"No comment"
2023,6,27,941,1,202370085,,,,7,46.53943833333,-84.202185,1,"",0,,,2,,4,2,5,6,8,0,0,0,0,"No comment"
2023,6,22,921,1,202370032,,,,7,46.52733833333,-84.1571,1,"",0,,,2,,33,3,7,,,0,0,0,0,"No comment"
2023,7,21,1130,1,202340270,,,,4,46.49979333333,-84.25222,2,"",0,,,2,,18,1,6,5,8,0,0,0,0,"No comment"
2023,6,22,951,1,202370034,,,,7,46.527395,-84.16503166667,1,"",0,,,2,,20,2,7,6,5,0,0,0,0,"No comment"
2023,6,26,1144,1,202370075,,,,7,46.53352666667,-84.191845,1,"",0,,,2,,17,2,7,6,4,0,0,0,0,"No comment"
2023,9,19,1358,1,202370263,,,,7,46.43439833333,-84.25701,2,"",0,,,2,,38,3,7,6,,0,0,0,0,"No comment"
2023,6,29,920,1,202370120,,,,7,46.53703833333,-84.22712,1,"",0,,,2,,7,1,6,8,,0,0,0,0,"No comment"
2023,6,26,1434,1,202370081,,,,7,46.53631666667,-84.19585,1,"",0,,,2,,5,2,5,6,,0,0,0,0,"No comment"
2023,9,19,1147,1,202370251,,,,7,46.43789,-84.25930666667,2,"",0,,,2,,31,2,5,6,,0,0,0,0,"No comment"
2023,6,21,1359,1,202370027,,,,7,46.50438333333,-84.33426833333,5,"",0,,,2,,28,2,5,4,8,0,0,0,0,"No comment"
2023,7,12,1326,1,202340191,,,,4,46.52898166667,-84.11796666667,1,"",0,,,2,,17,1,6,5,8,0,0,0,0,"No comment"
2023,7,12,1310,1,202340190,,,,4,46.52621,-84.11413333333,1,"",0,,,2,,7,1,6,5,8,0,0,0,0,"No comment"
2023,6,29,1011,1,202370123,,,,7,46.53440666667,-84.22711666667,1,"",0,,,2,,22,1,6,8,,0,0,0,0,"No comment"
2023,9,25,1112,1,202340518,,,,4,46.48922166667,-84.28558,2,"",0,,,2,,5,1,6,5,8,0,0,0,0,"No comment"
2023,6,22,1315,1,202370045,,,,7,46.52522833333,-84.18463166667,1,"",0,,,2,,17,2,7,6,5,0,0,0,0,"No comment"
2023,7,12,943,1,202340183,,,,4,46.51822333333,-84.11852833333,1,"",0,,,2,,31,2,5,,,0,0,0,0,"No comment"
2023,6,28,1449,1,202370117,,,,7,46.51831,-84.235865,2,"",0,,,2,,5,1,6,8,,0,0,0,0,"No comment"
2023,7,25,1039,1,202340315,,,,4,46.49742333333,-84.26430333333,2,"",0,,,2,,25,3,4,3,5,0,0,0,0,"No comment"
2023,6,23,900,1,202340076,,,,4,46.49430833333,-84.274875,2,"",1,,2,2,,24,2,6,7,8,0,0,0,0,"No comment"
2023,6,23,931,1,202340078,,,,4,46.493395,-84.27487,2,"",1,,2,2,,6,1,6,8,7,0,0,0,0,"No comment"
2023,6,22,1352,1,202340071,,,,4,46.49099,-84.285425,2,"",1,,5,2,,3,1,6,8,5,0,0,0,0,"No comment"
2023,6,22,1426,1,202340072,,,,4,46.49095833333,-84.284215,2,"",1,,5,2,,25,1,6,7,8,0,0,0,0,"No comment"
2023,6,22,1511,1,202340074,,,,4,46.49178166667,-84.28418833333,2,"",1,,5,2,,16,2,6,8,7,0,0,0,0,"No comment"
2023,6,23,1156,1,202340088,,,,4,46.49274166667,-84.28396,2,"",1,,5,2,,21,1,6,7,8,0,0,0,0,"No comment"
2023,6,22,1522,1,202340075,,,,4,46.49188166667,-84.28536833333,2,"",1,,5,2,,6,1,6,8,7,0,0,0,0,"No comment"
2023,6,22,1452,1,202340073,,,,4,46.49174833333,-84.282865,2,"",1,,5,2,,9,1,6,8,7,0,0,1,1.24944919793849,"No comment"
2023,9,22,1434,1,202340504,,,,4,46.46309833333,-84.286945,2,"",1,,6,2,,4,1,5,6,8,0,0,0,0,"No comment"
2023,9,26,916,1,202340525,,,,4,46.463165,-84.288125,2,"",1,,6,2,,4,1,5,8,6,0,0,0,0,"No comment"
2023,9,26,1015,1,202340531,,,,4,46.4641,-84.28945166667,2,"",1,,6,2,,4,1,5,8,6,0,0,0,0,"No comment"
2023,9,22,1348,1,202340498,,,,4,46.46214666667,-84.28433333333,2,"",1,,6,2,,5,1,5,6,8,0,0,0,0,"No comment"
2023,9,26,912,1,202340524,,,,4,46.465815,-84.28679333333,2,"",1,,6,2,,18,3,7,3,,0,0,0,0,"Type 3"
2023,9,26,924,1,202340526,,,,4,46.46408166667,-84.2881,2,"",1,,6,2,,4,1,5,8,6,0,0,0,0,"No comment"
2023,9,22,1422,1,202340501,,,,4,46.46306666667,-84.28553833333,2,"",1,,6,2,,4,1,5,6,8,0,0,0,0,"No comment"
2023,9,22,1411,1,202340500,,,,4,46.46217,-84.28563333333,2,"",1,,6,2,,5,1,5,6,8,0,0,0,0,"No comment"
2023,9,26,934,1,202340527,,,,4,46.46499333333,-84.288085,2,"",1,,6,2,,4,2,7,5,8,0,0,0,0,"No comment"
2023,9,22,1450,1,202340505,,,,4,46.46400166667,-84.286775,2,"",1,,6,2,,4,1,5,6,8,0,0,0,0,"No comment"
2023,9,26,1023,1,202340532,,,,4,46.464945,-84.289315,2,"",1,,6,2,,3,1,7,8,5,0,0,0,0,"No comment"
2023,9,26,905,1,202340523,,,,4,46.46491666667,-84.28665333333,2,"",1,,6,2,,4,1,6,5,8,0,0,0,0,"No comment"
2023,9,22,1428,1,202340502,,,,4,46.46392833333,-84.285505,2,"",1,,6,2,,24,3,7,5,,0,0,0,0,"No comment"
2023,7,25,1338,1,202340325,,,,4,46.49375833333,-84.29048,2,"",1,,8,2,,23,1,6,8,5,0,0,0,0,"No comment"
2023,7,6,912,1,202370144,,,,7,46.49629166667,-84.28781833333,2,"",1,,8,2,,10,1,6,7,8,0,0,0,0,"No comment"
2023,7,25,1141,1,202340320,,,,4,46.49376833333,-84.287965,2,"",1,,8,2,,25,1,6,7,8,0,0,0,0,"No comment"
2023,7,25,1119,1,202340318,,,,4,46.49455333333,-84.28923166667,2,"",1,,8,2,,16,1,6,7,8,0,0,1,1.2797105389517,"No comment"
2023,7,25,1131,1,202340319,,,,4,46.4937,-84.28664,2,"",1,,8,2,,22,1,6,7,8,0,0,0,0,"No comment"
2023,6,27,1525,1,202340147,,,,4,46.496365,-84.286495,2,"",1,,8,2,,7,1,6,8,5,0,0,0,0,"No comment"
2023,6,27,1515,1,202340146,,,,4,46.49621833333,-84.285235,2,"",1,,8,2,,4,1,6,8,7,0,0,0,0,"No comment"
2023,6,27,1433,1,202340143,,,,4,46.4955,-84.286465,2,"",1,,8,2,,21,2,6,8,7,0,0,0,0,"No comment"
2023,6,27,1401,1,202340140,,,,4,46.49539666667,-84.28263833333,2,"",1,,8,2,,15,1,6,5,8,0,0,0,0,"No comment"
2023,6,27,1455,1,202340145,,,,4,46.49550166667,-84.28897833333,2,"",1,,8,2,,28,1,6,8,7,0,0,0,0,"No comment"
2023,6,27,1424,1,202340142,,,,4,46.49538666667,-84.28515,2,"",1,,8,2,,16,1,6,7,8,0,0,0,0,"No comment"
2023,7,25,1150,1,202340321,,,,4,46.49370166667,-84.28926666667,2,"",1,,8,2,,27,1,6,7,8,0,0,1,1.47364366576015,"No comment"
2023,7,25,1110,1,202340317,,,,4,46.49459833333,-84.28787333333,2,"",1,,8,2,,22,1,6,5,8,0,0,0,0,"No comment"
2023,7,25,1049,1,202340316,,,,4,46.49454666667,-84.28664166667,2,"",1,,8,2,,26,1,6,5,8,0,0,0,0,"No comment"
2023,6,27,1415,1,202340141,,,,4,46.495405,-84.283935,2,"",1,,8,2,,13,1,6,7,8,0,0,0,0,"No comment"
2023,7,25,1314,1,202340323,,,,4,46.49644,-84.28905333333,2,"",1,,8,2,,13,1,6,7,8,0,0,0,0,"No comment"
2023,6,27,1444,1,202340144,,,,4,46.49551,-84.28781166667,2,"",1,,8,2,,25,1,6,8,7,0,0,0,0,"No comment"
2023,6,26,1358,1,202340116,,,,4,46.508945,-84.245395,2,"",1,,12,2,,29,1,6,8,7,0,0,0,0,"No comment"
2023,6,26,1200,1,202340111,,,,4,46.50793666667,-84.24293666667,2,"",1,,12,2,,6,1,6,8,7,0,0,0,0,"No comment"
2023,6,26,1330,1,202340114,,,,4,46.50708666667,-84.245605,2,"",1,,12,2,,14,1,6,8,7,0,0,0,0,"No comment"
2023,6,26,943,1,202340101,,,,4,46.51152833333,-84.242785,2,"",1,,12,2,,4,1,6,8,7,0,0,0,0,"No comment"
2023,6,26,1117,1,202340108,,,,4,46.50795333333,-84.24420166667,2,"",1,,12,2,,7,1,6,8,7,0,0,0,0,"No comment"
2023,6,26,1341,1,202340115,,,,4,46.50809666667,-84.24550333333,2,"",1,,12,2,,25,1,6,8,7,0,0,0,0,"No comment"
2023,6,26,1147,1,202340110,,,,4,46.50620333333,-84.24435333333,2,"",1,,12,2,,5,1,6,8,7,0,0,0,0,"No comment"
2023,6,26,955,1,202340102,,,,4,46.51065333333,-84.24281333333,2,"",1,,12,2,,5,1,6,8,7,0,0,0,0,"No comment"
2023,6,26,1129,1,202340109,,,,4,46.50706166667,-84.244315,2,"",1,,12,2,,7,1,6,8,5,0,0,0,0,"No comment"
2023,6,26,1010,1,202340103,,,,4,46.51241833333,-84.244065,2,"",1,,12,2,,8,3,2,3,6,0,0,0,0,"No comment"
2023,6,26,1211,1,202340112,,,,4,46.50883,-84.24292833333,2,"",1,,12,2,,4,1,6,8,7,0,0,0,0,"No comment"
2023,6,26,1105,1,202340107,,,,4,46.50894666667,-84.24421333333,2,"",1,,12,2,,15,1,6,8,7,0,0,0,0,"No comment"
2023,6,26,1306,1,202340113,,,,4,46.506185,-84.24569166667,2,"",1,,12,2,,2,1,6,8,7,0,0,0,0,"No comment"
2023,6,26,1049,1,202340106,,,,4,46.50970666667,-84.24408,2,"",1,,12,2,,11,1,6,8,7,0,0,0,0,"No comment"
2023,7,19,1250,1,202340252,,,,4,46.513305,-84.242715,2,"",1,,12,2,,5,1,6,5,8,0,0,0,0,"No comment"
2023,6,26,1022,1,202340104,,,,4,46.51148833333,-84.24389333333,2,"",1,,12,2,,23,1,6,8,7,0,0,0,0,"No comment"
2023,6,26,1032,1,202340105,,,,4,46.510635,-84.24396333333,2,"",1,,12,2,,28,1,6,8,7,0,0,0,0,"No comment"
2023,10,5,1025,1,202340560,,,,4,46.52265333333,-84.10921,1,"",1,,18,2,,5,1,6,8,7,0,0,0,0,"No comment"
2023,10,5,1044,1,202340562,,,,4,46.52447166667,-84.10905166667,1,"",1,,18,2,,5,1,6,8,7,0,0,0,0,"No comment"
2023,10,5,1034,1,202340561,,,,4,46.52353333333,-84.1091,1,"",1,,18,2,,5,1,6,8,7,0,0,0,0,"No comment"
2023,10,5,1126,1,202340567,,,,4,46.526285,-84.11294666667,1,"",1,,18,2,,5,1,6,8,7,0,0,3,4.2387305241551,"Dense vegetation"
2023,10,5,1014,1,202340559,,,,4,46.52174833333,-84.10922333333,1,"",1,,18,2,,6,1,6,8,7,0,0,0,0,"No comment"
2023,10,5,1111,1,202340565,,,,4,46.52545166667,-84.11161833333,1,"",1,,18,2,,5,1,6,8,7,0,0,0,0,"Dense vegetation"
2023,10,5,1002,1,202370576,,,,4,46.52079,-84.10929833333,1,"",1,,18,2,,8,1,6,8,7,0,0,0,0,"Dense vegetation"
2023,10,5,1054,1,202340563,,,,4,46.524495,-84.11041666667,1,"",1,,18,2,,5,1,6,8,7,0,0,0,0,"No comment"
2023,10,5,1102,1,202340564,,,,4,46.52536,-84.11031666667,1,"",1,,18,2,,4,1,6,8,7,0,0,0,0,"Dense vegetation"
2023,10,5,1119,1,202340566,,,,4,46.52632666667,-84.11153666667,1,"",1,,18,2,,3,1,6,8,7,0,0,0,0,"No comment"
2023,9,21,1441,1,202340476,,,,4,46.45931333333,-84.27789333333,2,"",1,,19,2,,9,1,6,5,8,0,0,0,0,"No comment"
2023,6,28,1428,1,202340159,,,,4,46.454635,-84.27296666667,2,"",1,,19,2,,3,1,6,7,8,0,0,0,0,"No comment"
2023,9,21,1412,1,202340473,,,,4,46.45748666667,-84.27545833333,2,"",1,,19,2,,5,1,6,5,8,0,0,0,0,"No comment"
2023,7,27,1348,1,202340355,,,,4,46.45564666667,-84.27548833333,2,"",1,,19,2,,30,3,7,,,0,0,0,0,"Type 3"
2023,6,28,1418,1,202340158,,,,4,46.45378833333,-84.27298166667,2,"",1,,19,2,,3,2,6,7,8,0,0,0,0,"No comment"
2023,6,28,1346,1,202340155,,,,4,46.45281666667,-84.271635,2,"",1,,19,2,,3,1,6,8,7,0,0,0,0,"No comment"
2023,7,27,1316,1,202340352,,,,4,46.45563166667,-84.274315,2,"",1,,19,2,,4,1,5,7,8,0,0,0,0,"No comment"
2023,9,21,1422,1,202340474,,,,4,46.45826,-84.27677833333,2,"",1,,19,2,,5,1,6,5,8,0,0,0,0,"Dense vegetation"
2023,7,27,1311,1,202340351,,,,4,46.45466166667,-84.27436833333,2,"",1,,19,2,,3,1,5,7,8,0,0,1,1.39435648282741,"No comment"
2023,6,28,1407,1,202340157,,,,4,46.45280833333,-84.27305166667,2,"",1,,19,2,,10,1,6,7,8,0,0,0,0,"No comment"
2023,9,21,1409,1,202340472,,,,4,46.45731333333,-84.27671,2,"",1,,19,2,,10,1,6,5,8,0,0,0,0,"No comment"
2023,7,27,1325,1,202340353,,,,4,46.456515,-84.27427,2,"",1,,19,2,,4,1,5,6,8,0,0,0,0,"No comment"
2023,7,27,1337,1,202340354,,,,4,46.45645333333,-84.27554333333,2,"",1,,19,2,,6,1,5,7,8,0,0,0,0,"No comment"
2023,7,24,945,1,202340283,,,,4,46.498525,-84.26420833333,2,"",1,,20,2,,20,3,4,3,5,0,0,0,0,"No comment"
2023,6,23,1427,1,202340093,,,,4,46.49607833333,-84.27209166667,2,"",1,,20,2,,21,3,4,3,,0,0,0,0,"No comment"
2023,7,24,936,1,202340282,,,,4,46.499385,-84.26284,2,"",1,,20,2,,14,1,4,3,5,0,0,0,0,"No comment"
2023,7,24,928,1,202340281,,,,4,46.50016666667,-84.261635,2,"",1,,20,2,,8,1,6,5,8,0,0,0,0,"No comment"
2023,6,23,1435,1,202340094,,,,4,46.49613,-84.27346166667,2,"",1,,20,2,,4,1,6,7,8,0,0,0,0,"No comment"
2023,6,23,1458,1,202340098,,,,4,46.49524833333,-84.27857166667,2,"",1,,20,2,,16,3,3,4,,0,0,0,0,"No comment"
2023,6,23,1507,1,202340099,,,,4,46.49538166667,-84.27998833333,2,"",1,,20,2,,15,1,6,7,8,0,0,0,0,"No comment"
2023,6,23,1519,1,202340100,,,,4,46.495335,-84.28135,2,"",1,,20,2,,13,1,6,7,8,0,0,0,0,"No comment"
2023,6,23,1358,1,202340091,,,,4,46.49686166667,-84.26808166667,2,"",1,,20,2,,33,2,5,6,4,0,0,0,0,"No comment"
2023,6,23,1418,1,202340092,,,,4,46.49608833333,-84.2709,2,"",1,,20,2,,26,3,3,4,2,0,0,0,0,"No comment"
2023,6,22,1330,1,202340070,,,,4,46.49355166667,-84.282565,2,"",1,,21,2,,8,1,6,8,5,0,0,1,1.49584098421496,"No comment"
2023,6,23,1140,1,202340087,,,,4,46.49267166667,-84.28272833333,2,"",1,,21,2,,14,1,6,8,7,0,0,1,1.24944919793849,"No comment"
2023,6,23,1003,1,202340080,,,,4,46.49349166667,-84.27752833333,2,"",1,,21,2,,10,1,6,8,7,0,0,0,0,"No comment"
2023,6,23,1033,1,202340082,,,,4,46.49356333333,-84.28018166667,2,"",1,,21,2,,7,1,6,8,7,0,0,0,0,"No comment"
2023,6,23,1022,1,202340081,,,,4,46.49354833333,-84.27884,2,"",1,,21,2,,13,1,6,8,7,0,0,0,0,"No comment"
2023,6,23,1122,1,202340085,,,,4,46.49263333333,-84.28017166667,2,"",1,,21,2,,6,1,6,7,8,0,0,0,0,"No comment"
2023,6,23,1110,1,202340084,,,,4,46.492615,-84.27891666667,2,"",1,,21,2,,6,1,6,7,8,0,0,0,0,"No comment"
2023,6,23,1049,1,202340083,,,,4,46.49347,-84.28141166667,2,"",1,,21,2,,5,1,6,8,7,0,0,0,0,"No comment"
2023,6,23,1135,1,202340086,,,,4,46.49263166667,-84.281485,2,"",1,,21,2,,7,3,2,3,6,0,0,0,0,"No comment"
2023,6,23,953,1,202340079,,,,4,46.493505,-84.27629333333,2,"",1,,21,2,,5,2,6,3,7,0,0,0,0,"No comment"
2023,9,11,1107,1,202370171,,,,7,46.50366166667,-84.330435,5,"",1,,22,2,,24,3,4,5,,0,0,0,0,"No comment"
2023,9,11,1113,1,202370172,,,,7,46.50463833333,-84.33163333333,5,"",1,,22,2,,22,2,5,4,,0,0,0,0,"No comment"
2023,9,11,919,1,202370162,,,,7,46.50254333333,-84.32017,5,"",1,,22,2,,8,1,6,8,,0,0,0,0,"No comment"
2023,9,11,937,1,202370163,,,,7,46.50265,-84.32150166667,5,"",1,,22,2,,13,1,6,8,5,0,0,0,0,"No comment"
2023,9,11,1149,1,202370175,,,,7,46.50355166667,-84.323945,5,"",1,,22,2,,3,1,6,8,5,0,0,0,0,"No comment"
2023,9,11,1200,1,202370176,,,,7,46.50355833333,-84.32539,5,"",1,,22,2,,5,1,8,6,,0,0,0,0,"No comment"
2023,9,11,946,1,202370164,,,,7,46.50263833333,-84.32284,5,"",1,,22,2,,8,1,6,8,,0,0,0,0,"No comment"
2023,9,11,1140,1,202370174,,,,7,46.50349,-84.32268166667,5,"",1,,22,2,,3,1,6,8,5,0,0,0,0,"Dense vegetation"
2023,9,11,1012,1,202370166,,,,7,46.50268666667,-84.32539833333,5,"",1,,22,2,,16,2,5,4,8,0,0,0,0,"No comment"
2023,9,11,1021,1,202370167,,,,7,46.502715,-84.32654666667,5,"",1,,22,2,,28,2,5,4,8,0,0,0,0,"No comment"
2023,9,11,1036,1,202370168,,,,7,46.50267,-84.32783833333,5,"",1,,22,2,,24,2,5,4,,0,0,0,0,"No comment"
2023,9,11,957,1,202370165,,,,7,46.50266333333,-84.32414666667,5,"",1,,22,2,,5,1,8,6,5,0,0,2,3.21170801040044,"No comment"
2023,9,11,1057,1,202370170,,,,7,46.50366333333,-84.32909833333,5,"",1,,22,2,,22,2,5,4,,0,0,0,0,"No comment"
2023,9,11,1123,1,202370173,,,,7,46.50561166667,-84.33294333333,5,"",1,,22,2,,8,1,6,8,5,0,0,0,0,"No comment"
2023,9,11,1212,1,202370177,,,,7,46.504425,-84.32525333333,5,"",1,,22,2,,3,1,8,6,5,0,0,0,0,"No comment"
2023,7,13,1310,1,202340211,,,,4,46.52855166667,-84.1283,1,"",1,,24,2,,3,1,6,5,8,0,0,0,0,"No comment"
2023,7,13,1114,1,202340206,,,,4,46.526735,-84.12717833333,1,"",1,,24,2,,3,1,6,8,5,0,0,0,0,"No comment"
2023,7,13,1320,1,202340212,,,,4,46.52945666667,-84.12829666667,1,"",1,,24,2,,17,2,7,6,4,0,0,0,0,"No comment"
2023,7,12,1347,1,202340192,,,,4,46.53023666667,-84.129595,1,"",1,,24,2,,17,2,6,5,8,0,0,0,0,"No comment"
2023,7,13,1300,1,202340210,,,,4,46.52763333333,-84.12838166667,1,"",1,,24,2,,5,1,6,8,5,0,0,0,0,"No comment"
2023,7,13,936,1,202340198,,,,4,46.52839833333,-84.1259,1,"",1,,24,2,,20,2,7,5,4,0,0,0,0,"No comment"
