"year","sampid","length","sl.larv.adj"
2008,200840756,112,3.299749031
2008,200840756,156,7.29905738
2008,200840758,58,1.667777663
2008,200840782,65,1.783879476
2008,200840791,36,1.403491442
2008,200840791,36,1.403491442
2008,200840791,55,1.623441714
2008,200840791,56,1.637883254
2008,200840791,108,3.098452147
2008,200840792,30,1.351691819
2008,200840792,40,1.442196909
2008,200840797,31,1.359838485
2008,200840813,94,2.522875007
2008,200840819,30,1.351691819
2008,200840904,27,1.328341846
2008,200840923,51,1.568871901
2008,200840923,52,1.582049374
2008,200840923,111,3.247683207
2008,200840924,30,1.351691819
2008,200840929,34,1.385428337
2008,200840929,36,1.403491442
2008,200840929,56,1.637883254
2008,200840984,37,1.412838006
2008,200840984,57,1.652659321
2008,200840985,31,1.359838485
2008,200840985,33,1.376702322
2008,200840985,40,1.442196909
2008,200840985,42,1.462920475
2008,200840985,43,1.473643666
2008,200840985,47,1.51907858
2008,200840985,51,1.568871901
2008,200840985,52,1.582049374
2008,200840985,55,1.623441714
2008,200840989,47,1.51907858
2008,200841001,51,1.568871901
2008,200841003,27,1.328341846
2008,200841003,32,1.368173862
2008,200841005,58,1.667777663
2008,200841006,39,1.432185666
2008,200841022,63,1.748787535
2008,200841042,39,1.432185666
2008,200841043,56,1.637883254
2008,200841044,29,1.343729592
2008,200841044,30,1.351691819
2008,200841044,34,1.385428337
2008,200841044,39,1.432185666
2008,200841044,41,1.452440055
2008,200841044,42,1.462920475
2008,200841044,55,1.623441714
2008,200841048,3,1.189512556
2008,200841048,30,1.351691819
2008,200841048,34,1.385428337
2008,200841048,35,1.394356483
2008,200841048,52,1.582049374
2008,200841049,38,1.422401076
2008,200841049,41,1.452440055
2008,200841049,52,1.582049374
2008,200841049,52,1.582049374
2008,200841049,58,1.667777663
2008,200841049,59,1.683246211
2008,200841049,71,1.89933471
2008,200841049,85,2.239242121
2008,200841054,33,1.376702322
2008,200841054,41,1.452440055
2008,200841054,52,1.582049374
2008,200870186,23,1.299602105
2008,200870189,22,1.292819178
2008,200870251,27,1.328341846
2008,200870266,20,1.279710539
2008,200870290,35,1.394356483
2008,200870320,30,1.351691819
2009,200940007,43,1.473643666
2009,200940007,45,1.495840984
2009,200940007,47,1.51907858
2009,200940007,48,1.53110263
2009,200940039,122,3.891571136
2009,200940039,149,6.366092554
2009,200940049,90,2.389577856
2009,200940061,25,1.313642963
2009,200940090,110,3.196796142
2009,200940100,20,1.279710539
2009,200940100,80,2.105170918
2009,200940106,44,1.484615251
2009,200940106,51,1.568871901
2009,200940106,59,1.683246211
2009,200940106,67,1.820616001
2009,200940106,107,3.050943641
2009,200940106,108,3.098452147
2009,200940106,108,3.098452147
2009,200940106,115,3.463295284
2009,200940106,120,3.762124141
2009,200940106,126,4.168949041
2009,200940108,139,5.267806521
2009,200940129,23,1.299602105
2009,200940129,25,1.313642963
2009,200940129,83,2.183764956
2009,200940144,60,1.699073075
2009,200940144,90,2.389577856
2009,200940145,70,1.878973966
2009,200940149,23,1.299602105
2009,200940150,100,2.747174654
2009,200940155,26,1.320908257
2009,200940155,88,2.327370609
2009,200940158,25,1.313642963
2009,200940158,53,1.595532092
2009,200940158,120,3.762124141
2009,200940158,120,3.762124141
2009,200940158,146,6.009820069
2009,200940161,30,1.351691819
2009,200940161,75,1.985604619
2009,200940164,75,1.985604619
2009,200940165,103,2.871424677
2009,200940168,21,1.286189815
2009,200940168,30,1.351691819
2009,200940170,75,1.985604619
2009,200940171,140,5.366666922
2009,200940173,21,1.286189815
2009,200940173,25,1.313642963
2009,200940174,23,1.299602105
2009,200940174,23,1.299602105
2009,200940174,128,4.317461891
2009,200940176,95,2.558151215
2009,200940176,126,4.168949041
2009,200940177,85,2.239242121
2009,200940177,90,2.389577856
2009,200940178,23,1.299602105
2009,200940178,24,1.306542154
2009,200940178,24,1.306542154
2009,200940178,25,1.313642963
2009,200940178,57,1.652659321
2009,200940178,60,1.699073075
2009,200940179,26,1.320908257
2009,200940179,26,1.320908257
2009,200940179,75,1.985604619
2009,200940179,75,1.985604619
2009,200940185,27,1.328341846
2009,200940186,70,1.878973966
2009,200940189,25,1.313642963
2009,200940189,26,1.320908257
2009,200940191,45,1.495840984
2009,200940192,24,1.306542154
2009,200940192,24,1.306542154
2009,200940192,25,1.313642963
2009,200940192,26,1.320908257
2009,200940196,67,1.820616001
2009,200940196,124,4.027084666
2009,200940200,134,4.806080807
2009,200940201,136,4.984452848
2009,200940207,23,1.299602105
2009,200940211,27,1.328341846
2009,200940214,52,1.582049374
2009,200940222,49,1.543405207
2009,200940226,135,4.894245692
2009,200940240,129,4.394308302
2009,200940250,28,1.335947628
2009,200940254,118,3.638472101
2009,200940267,27,1.328341846
2009,200940280,27,1.328341846
2009,200940289,53,1.595532092
2009,200940307,27,1.328341846
2009,200940314,38,1.422401076
2009,200940314,38,1.422401076
2009,200940314,84,2.211185946
2009,200940314,96,2.59424457
2009,200940315,22,1.292819178
2009,200940315,50,1.555992764
2009,200940315,115,3.463295284
2009,200940358,25,1.313642963
2009,200940358,67,1.820616001
2009,200940358,70,1.878973966
2009,200940360,74,1.963290742
2009,200940364,69,1.859074184
2009,200940392,69,1.859074184
2009,200940423,23,1.299602105
2009,200940423,32,1.368173862
2009,200940426,71,1.89933471
2009,200940427,29,1.343729592
2009,200940427,119,3.699590244
2009,200940438,27,1.328341846
2009,200940438,30,1.351691819
2009,200940438,65,1.783879476
2009,200940438,74,1.963290742
2009,200940438,75,1.985604619
2009,200940438,87,2.297319224
2009,200940440,21,1.286189815
2009,200940440,29,1.343729592
2009,200940440,30,1.351691819
2009,200940441,26,1.320908257
2009,200940441,29,1.343729592
2009,200940446,34,1.385428337
2009,200940446,54,1.609327128
2009,200940449,30,1.351691819
2009,200940462,69,1.859074184
2009,200940466,101,2.787646589
2009,200940474,89,2.358118112
2009,200940492,101,2.787646589
2009,200940493,28,1.335947628
2009,200940510,37,1.412838006
2009,200940536,111,3.247683207
2009,200940552,30,1.351691819
2009,200940607,109,3.14706115
2009,200970110,31,1.359838485
2009,200970110,51,1.568871901
2009,200970143,22,1.292819178
2009,200970143,26,1.320908257
2009,200970143,28,1.335947628
2009,200970143,29,1.343729592
2009,200970143,30,1.351691819
2009,200970143,32,1.368173862
2009,200970143,32,1.368173862
2009,200970143,33,1.376702322
2009,200970143,35,1.394356483
2009,200970144,30,1.351691819
2009,200970144,75,1.985604619
2009,200970144,78,2.05569572
2009,200970144,88,2.327370609
2009,200970168,138,5.171184299
2009,200970183,30,1.351691819
2009,200970188,140,5.366666922
2009,200970191,50,1.555992764
2009,200970191,88,2.327370609
2009,200970194,30,1.351691819
2009,200970197,30,1.351691819
2009,200970208,31,1.359838485
2009,200970208,49,1.543405207
2009,200970208,52,1.582049374
2009,200970209,48,1.53110263
2009,200970237,36,1.403491442
2009,200970239,30,1.351691819
2009,200970239,31,1.359838485
2009,200970249,74,1.963290742
2009,200970250,36,1.403491442
2009,200970273,83,2.183764956
2010,201040022,45,1.495840984
2010,201040023,91,2.42176634
2010,201040033,82,2.156964772
2010,201040033,42,1.462920475
2010,201040037,80,2.105170918
2010,201040037,36,1.403491442
2010,201040037,71,1.89933471
2010,201040037,62,1.731835147
2010,201040037,54,1.609327128
2010,201040037,39,1.432185666
2010,201040038,48,1.53110263
2010,201040039,53,1.595532092
2010,201040039,51,1.568871901
2010,201040039,19,1.273377952
2010,201040044,68,1.839624929
2010,201040053,78,2.05569572
2010,201040053,100,2.747174654
2010,201040058,33,1.376702322
2010,201040064,29,1.343729592
2010,201040064,83,2.183764956
2010,201040064,90,2.389577856
2010,201040069,75,1.985604619
2010,201040069,65,1.783879476
2010,201040069,34,1.385428337
2010,201040071,89,2.358118112
2010,201040096,83,2.183764956
2010,201040096,102,2.829056024
2010,201040099,44,1.484615251
2010,201040099,39,1.432185666
2010,201040130,54,1.609327128
2010,201040130,52,1.582049374
2010,201040130,33,1.376702322
2010,201040135,140,5.366666922
2010,201040135,82,2.156964772
2010,201040143,75,1.985604619
2010,201040146,94,2.522875007
2010,201040146,67,1.820616001
2010,201040146,49,1.543405207
2010,201040165,101,2.787646589
2010,201040165,83,2.183764956
2010,201040313,71,1.89933471
2010,201040313,67,1.820616001
2010,201040335,52,1.582049374
2010,201040335,87,2.297319224
2010,201040350,40,1.442196909
2010,201040420,126,4.168949041
2010,201040440,87,2.297319224
2011,201140037,29,1.343729592
2011,201140046,36,1.403491442
2011,201140055,116,3.520355593
2011,201140108,54,1.609327128
2011,201140118,156,7.29905738
2011,201140122,28,1.335947628
2011,201140349,54,1.609327128
2011,201140369,71,1.89933471
2011,201140378,105,2.959129026
2011,201170005,21,1.286189815
2011,201170007,84,2.211185946
2011,201170011,110,3.196796142
2011,201170011,110,3.196796142
2011,201170018,22,1.292819178
2011,201170018,26,1.320908257
2011,201170018,30,1.351691819
2011,201170018,25,1.313642963
2011,201170018,29,1.343729592
2011,201170018,25,1.313642963
2011,201170018,28,1.335947628
2011,201170018,24,1.306542154
2011,201170018,25,1.313642963
2011,201170018,23,1.299602105
2011,201170022,146,6.009820069
2011,201170039,50,1.555992764
2011,201170039,67,1.820616001
2011,201170039,79,2.080150086
2011,201170039,79,2.080150086
2011,201170105,62,1.731835147
2011,201170159,38,1.422401076
2011,201170251,37,1.412838006
2012,201240015,22,1.292819178
2012,201240041,127,4.242355267
2012,201240041,96,2.59424457
2012,201240129,122,3.891571136
2012,201240211,39,1.432185666
2012,201270010,43,1.473643666
2012,201270010,26,1.320908257
2012,201270277,41,1.452440055
2012,201270298,29,1.343729592
2012,201270299,45,1.495840984
2012,201270344,19,1.273377952
2012,201270344,26,1.320908257
2012,201270344,27,1.328341846
2012,201270344,23,1.299602105
2012,201270359,40,1.442196909
2012,201270363,27,1.328341846
2012,201270363,29,1.343729592
2012,201270377,61,1.715266556
2012,201270388,135,4.894245692
2012,201270389,54,1.609327128
2012,201270396,35,1.394356483
2012,201270400,74,1.963290742
2012,201270441,39,1.432185666
2012,201270445,33,1.376702322
2013,201340035,106,3.004510718
2013,201340036,90,2.389577856
2013,201340041,26,1.320908257
2013,201340041,21,1.286189815
2013,201340041,21,1.286189815
2013,201340080,21,1.286189815
2013,201340104,76,2.008435379
2013,201340113,20,1.279710539
2013,201340152,26,1.320908257
2013,201340152,19,1.273377952
2013,201340155,23,1.299602105
2013,201340160,21,1.286189815
2013,201340160,26,1.320908257
2013,201340190,27,1.328341846
2013,201340192,36,1.403491442
2013,201340192,25,1.313642963
2013,201340192,26,1.320908257
2013,201340192,24,1.306542154
2013,201340219,25,1.313642963
2013,201340220,27,1.328341846
2013,201340220,36,1.403491442
2013,201340357,47,1.51907858
2013,201340362,38,1.422401076
2013,201340362,39,1.432185666
2013,201340364,33,1.376702322
2013,201340365,126,4.168949041
2013,201340378,34,1.385428337
2013,201340378,81,2.130771338
2013,201340378,48,1.53110263
2013,201340388,24,1.306542154
2013,201340401,83,2.183764956
2013,201340403,33,1.376702322
2013,201340403,30,1.351691819
2013,201340404,26,1.320908257
2013,201340404,25,1.313642963
2013,201340410,30,1.351691819
2013,201340410,27,1.328341846
2013,201340414,27,1.328341846
2013,201340414,31,1.359838485
2013,201340414,27,1.328341846
2013,201340428,110,3.196796142
2013,201340430,41,1.452440055
2013,201340433,34,1.385428337
2013,201340440,29,1.343729592
2013,201340453,35,1.394356483
2013,201340455,29,1.343729592
2013,201340475,41,1.452440055
2013,201340480,12,1.232887448
2013,201340480,41,1.452440055
2013,201340480,30,1.351691819
2013,201340480,62,1.731835147
2013,201340480,38,1.422401076
2013,201340480,38,1.422401076
2013,201340480,39,1.432185666
2013,201340480,34,1.385428337
2013,201340485,32,1.368173862
2013,201340528,30,1.351691819
2013,201370002,71,1.89933471
2013,201370003,27,1.328341846
2013,201370002,24,1.306542154
2013,201370013,22,1.292819178
2013,201370015,34,1.385428337
2013,201370021,27,1.328341846
2013,201370021,28,1.335947628
2013,201370021,27,1.328341846
2013,201370021,28,1.335947628
2013,201370021,27,1.328341846
2013,201370032,46,1.507326753
2013,201370032,30,1.351691819
2013,201370032,28,1.335947628
2013,201370033,78,2.05569572
2013,201370033,60,1.699073075
2013,201370033,33,1.376702322
2013,201370033,33,1.376702322
2013,201370033,18,1.267188734
2013,201370033,36,1.403491442
2013,201370033,27,1.328341846
2013,201370033,26,1.320908257
2013,201370033,32,1.368173862
2013,201370046,96,2.59424457
2013,201370046,32,1.368173862
2013,201370046,27,1.328341846
2013,201370046,21,1.286189815
2013,201370049,29,1.343729592
2013,201370054,19,1.273377952
2013,201370059,29,1.343729592
2013,201370067,24,1.306542154
2013,201370094,31,1.359838485
2013,201370118,18,1.267188734
2013,201370118,22,1.292819178
2013,201370118,27,1.328341846
2013,201370118,25,1.313642963
2013,201370118,40,1.442196909
2013,201370125,27,1.328341846
2013,201370136,28,1.335947628
2013,201370136,26,1.320908257
2013,201370136,22,1.292819178
2013,201370148,29,1.343729592
2013,201370148,26,1.320908257
2013,201350237,33,1.376702322
2014,201450034,32,1.3681738624772
2014,201440089,34,1.38542833680661
2014,201440120,42,1.46292047495721
2014,201440125,42,1.46292047495721
2014,201440127,43,1.47364366576015
2014,201440188,25,1.31364296316535
2014,201440194,27,1.32834184597068
2014,201440194,19,1.2733779524619
2014,201440195,18,1.26718873436931
2014,201440195,89,2.35811811156869
2014,201440195,33,1.37670232209299
2014,201440265,34,1.38542833680661
2014,201450273,78,2.05569572018661
2014,201450309,138,5.17118429881061
2014,201450337,68,1.83962492896362
2014,201440350,31,1.35983848535427
2014,201440354,44,1.4846152508926
2014,201440354,27,1.32834184597068
2014,201440374,23,1.29960210539818
2014,201440374,26,1.32090825714124
2014,201440387,49,1.54340520687825
2014,201440387,28,1.33594762807236
2014,201440387,26,1.32090825714124
2014,201440399,151,6.61757457237297
2014,201440400,51,1.56887190114455
2014,201440401,45,1.49584098421496
2014,201440401,39,1.43218566628551
2014,201440401,40,1.4421969092799
2014,201440402,59,1.68324621082487
2014,201440402,36,1.40349144236905
2014,201440402,45,1.49584098421496
2014,201440402,40,1.4421969092799
2014,201440402,41,1.45244005488955
2014,201440403,42,1.46292047495721
2014,201440404,110,3.19679614235324
2014,201440404,45,1.49584098421496
2014,201440411,25,1.31364296316535
2014,201440411,22,1.2928191781189
2014,201470002,44,1.4846152508926
2014,201470002,33,1.37670232209299
2014,201470006,17,1.26113963884422
2014,201470006,19,1.2733779524619
2014,201470006,21,1.28618981485551
2014,201470006,21,1.28618981485551
2014,201470006,115,3.46329528426123
2014,201470027,60,1.69907307500653
2014,201470027,57,1.65265932065736
2014,201470034,37,1.41283800610503
2014,201470034,34,1.38542833680661
2014,201470034,37,1.41283800610503
2014,201470034,35,1.39435648282741
2014,201470034,35,1.39435648282741
2014,201470067,81,2.13077133815963
2014,201470067,36,1.40349144236905
2014,201470072,123,3.95855211995534
2014,201470091,29,1.34372959216878
2014,201470112,45,1.49584098421496
2014,201470176,122,3.89157113577646
2014,201470180,45,1.49584098421496
2014,201470186,45,1.49584098421496
2014,201470189,26,1.32090825714124
2014,201470189,32,1.3681738624772
2014,201470189,55,1.62344171411749
2014,201470193,47,1.51907858037685
2014,201470193,30,1.35169181937807
2014,201470193,25,1.31364296316535
2014,201470193,35,1.39435648282741
2014,201470193,27,1.32834184597068
2014,201470193,38,1.42240107568102
2014,201470193,27,1.32834184597068
2014,201470193,25,1.31364296316535
2014,201470193,23,1.29960210539818
2014,201470193,26,1.32090825714124
2014,201470229,125,4.09720471539634
2014,201470294,27,1.32834184597068
2014,201470295,22,1.2928191781189
2014,201470356,29,1.34372959216878
2014,201470358,32,1.3681738624772
2014,201470429,33,1.37670232209299
2014,201470434,25,1.31364296316535
2014,201470434,48,1.53110262977673
2014,201470434,64,1.76613261315697
2014,201470435,51,1.56887190114455
2014,201470437,92,2.45470044543317
2014,201470446,35,1.39435648282741
2014,201470447,84,2.21118594567883
2014,201470448,29,1.34372959216878
2014,201470448,22,1.2928191781189
2014,201470448,23,1.29960210539818
2014,201470448,25,1.31364296316535
2014,201470448,26,1.32090825714124
2014,201470448,25,1.31364296316535
2014,201470465,51,1.56887190114455
2014,201470465,25,1.31364296316535
2014,201470465,20,1.2797105389517
2014,201470465,26,1.32090825714124
2014,201470465,28,1.33594762807236
2014,201470465,30,1.35169181937807
2014,201470465,25,1.31364296316535
2014,201470466,21,1.28618981485551
2014,201470496,35,1.39435648282741
2014,201470508,28,1.33594762807236
2014,201470514,23,1.29960210539818
2014,201470516,112,3.29974903094275
2014,201470517,23,1.29960210539818
2014,201470520,40,1.4421969092799
2014,201470520,21,1.28618981485551
2015,201540012,35,1.39435648282741
2015,201540012,34,1.38542833680661
2015,201540012,16,1.25522749354181
2015,201540015,44,1.4846152508926
2015,201540018,99,2.70761899561596
2015,201540020,42,1.46292047495721
2015,201540020,41,1.45244005488955
2015,201540039,30,1.35169181937807
2015,201540055,32,1.3681738624772
2015,201540060,22,1.2928191781189
2015,201540065,57,1.65265932065736
2015,201540065,53,1.59553209247096
2015,201540074,39,1.43218566628551
2015,201540085,74,1.96329074197873
2015,201540133,29,1.34372959216878
2015,201540137,35,1.39435648282741
2015,201540156,66,1.8020374311082
2015,201540181,55,1.62344171411749
2015,201540186,59,1.68324621082487
2015,201540209,59,1.68324621082487
2015,201540209,33,1.37670232209299
2015,201540210,44,1.4846152508926
2015,201540234,56,1.63788325389948
2015,201540239,72,1.92016709539648
2015,201540333,43,1.47364366576015
2015,201540335,20,1.2797105389517
2015,201540335,22,1.2928191781189
2015,201570040,37,1.41283800610503
2015,201570073,52,1.5820493738821
2015,201570073,50,1.55599276355784
2015,201570088,53,1.59553209247096
2015,201570088,55,1.62344171411749
2015,201570094,69,1.85907418386428
2015,201570094,57,1.65265932065736
2015,201570094,42,1.46292047495721
2015,201570094,32,1.3681738624772
2015,201570094,39,1.43218566628551
2015,201570094,38,1.42240107568102
2015,201570097,34,1.38542833680661
2015,201570103,29,1.34372959216878
2015,201570177,43,1.47364366576015
2015,201570220,47,1.51907858037685
2015,201570231,37,1.41283800610503
2015,201570251,43,1.47364366576015
2015,201570256,40,1.4421969092799
2015,201570256,39,1.43218566628551
2015,201570256,57,1.65265932065736
2015,201570256,39,1.43218566628551
2015,201570323,51,1.56887190114455
2015,201570331,39,1.43218566628551
2015,201570335,53,1.59553209247096
2015,201570352,52,1.5820493738821
2015,201570363,47,1.51907858037685
2015,201570381,71,1.89933471010809
2015,201570409,52,1.5820493738821
2015,201570419,54,1.60932712769256
2015,201570419,65,1.78387947603227
2015,201570419,51,1.56887190114455
2015,201570419,69,1.85907418386428
2015,201570419,20,1.2797105389517
2015,201570420,41,1.45244005488955
2015,201570430,69,1.85907418386428
2015,201570467,55,1.62344171411749
2015,201570467,66,1.8020374311082
2015,201570467,64,1.76613261315697
2015,201570467,41,1.45244005488955
2015,201570467,40,1.4421969092799
2015,201570467,42,1.46292047495721
2015,201570467,38,1.42240107568102
2015,201570467,20,1.2797105389517
2015,201570467,20,1.2797105389517
2015,201570467,19,1.2733779524619
2015,201570473,46,1.50732675287133
2015,201570476,20,1.2797105389517
2015,201570476,20,1.2797105389517
2015,201570479,19,1.2733779524619
2015,201570479,43,1.47364366576015
2015,201570480,49,1.54340520687825
2015,201570480,64,1.76613261315697
2015,201570480,55,1.62344171411749
2015,201570480,61,1.7152665561205
2015,201570482,52,1.5820493738821
2015,201570482,54,1.60932712769256
2015,201570486,20,1.2797105389517
2015,201570487,21,1.28618981485551
2015,201570491,53,1.59553209247096
2015,201570491,51,1.56887190114455
2015,201570495,45,1.49584098421496
2015,201570497,19,1.2733779524619
2015,201570500,41,1.45244005488955
2015,201570502,117,3.5787376596707
2015,201570502,87,2.29731922405946
2015,201570503,39,1.43218566628551
2015,201570540,21,1.28618981485551
2015,201570540,22,1.2928191781189
2016,201640008,94,2.52287500655988
2016,201640010,25,1.31364296316535
2016,201640010,24,1.30654215388371
2016,201640011,83,2.18376495616237
2016,201640016,21,1.28618981485551
2016,201640017,22,1.2928191781189
2016,201640042,54,1.60932712769256
2016,201640042,40,1.4421969092799
2016,201640042,16,1.25522749354181
2016,201640047,67,1.82061600101411
2016,201640061,21,1.28618981485551
2016,201640132,53,1.59553209247096
2016,201640132,49,1.54340520687825
2016,201640147,26,1.32090825714124
2016,201640147,28,1.33594762807236
2016,201640148,27,1.32834184597068
2016,201640160,134,4.80608080652352
2016,201640273,143,5.67720168246386
2016,201640220,30,1.35169181937807
2016,201640220,35,1.39435648282741
2016,201640221,34,1.38542833680661
2016,201640228,36,1.40349144236905
2016,201640228,30,1.35169181937807
2016,201640228,96,2.59424456965378
2016,201640229,32,1.3681738624772
2016,201640229,25,1.31364296316535
2016,201640234,64,1.76613261315697
2016,201640267,47,1.51907858037685
2016,201670005,21,1.28618981485551
2016,201670005,66,1.8020374311082
2016,201670016,50,1.55599276355784
2016,201670021,97,2.63117399842559
2016,201670021,88,2.32737060939339
2016,201670037,56,1.63788325389948
2016,201670037,33,1.37670232209299
2016,201670050,35,1.39435648282741
2016,201670050,32,1.3681738624772
2016,201670055,40,1.4421969092799
2016,201670057,34,1.38542833680661
2016,201670057,19,1.2733779524619
2016,201670057,21,1.28618981485551
2016,201670057,38,1.42240107568102
2016,201670057,66,1.8020374311082
2016,201670057,37,1.41283800610503
2016,201670057,70,1.87897396554558
2016,201670057,72,1.92016709539648
2016,201670057,74,1.96329074197873
2016,201670057,86,2.2679481956312
2016,201670057,68,1.83962492896362
2016,201670057,89,2.35811811156869
2016,201670063,89,2.35811811156869
2016,201670132,39,1.43218566628551
2016,201670132,26,1.32090825714124
2016,201670132,33,1.37670232209299
2016,201670132,32,1.3681738624772
2016,201670142,51,1.56887190114455
2016,201670149,29,1.34372959216878
2016,201670150,30,1.35169181937807
2016,201670150,35,1.39435648282741
2016,201670150,28,1.33594762807236
2016,201670150,33,1.37670232209299
2016,201670150,30,1.35169181937807
2016,201670150,28,1.33594762807236
2016,201670150,28,1.33594762807236
2016,201670150,31,1.35983848535427
2016,201670150,31,1.35983848535427
2016,201670150,31,1.35983848535427
2016,201670150,29,1.34372959216878
2016,201670150,18,1.26718873436931
2016,201670150,51,1.56887190114455
2016,201670167,68,1.83962492896362
2016,201670169,23,1.29960210539818
2016,201670172,37,1.41283800610503
2016,201670177,32,1.3681738624772
2016,201670178,101,2.78764658890037
2016,201670178,55,1.62344171411749
2016,201670178,31,1.35983848535427
2016,201670179,18,1.26718873436931
2016,201670182,35,1.39435648282741
2016,201670182,21,1.28618981485551
2016,201670183,45,1.49584098421496
2016,201670183,45,1.49584098421496
2016,201670183,24,1.30654215388371
2016,201670189,40,1.4421969092799
2016,201670193,41,1.45244005488955
2016,201670193,21,1.28618981485551
2016,201670196,20,1.2797105389517
2016,201670196,36,1.40349144236905
2016,201670196,41,1.45244005488955
2016,201670196,42,1.46292047495721
2016,201670197,35,1.39435648282741
2016,201670197,32,1.3681738624772
2016,201670198,37,1.41283800610503
2016,201670207,42,1.46292047495721
2016,201670207,45,1.49584098421496
2016,201670207,24,1.30654215388371
2016,201670207,29,1.34372959216878
2016,201670207,22,1.2928191781189
2016,201670210,50,1.55599276355784
2016,201670210,47,1.51907858037685
2016,201670210,51,1.56887190114455
2016,201670210,48,1.53110262977673
2016,201670210,40,1.4421969092799
2016,201670210,19,1.2733779524619
2016,201670210,21,1.28618981485551
2016,201670242,23,1.29960210539818
2016,201670260,50,1.55599276355784
2016,201670265,56,1.63788325389948
2016,201670265,40,1.4421969092799
2016,201670266,41,1.45244005488955
2016,201670266,33,1.37670232209299
2016,201670266,21,1.28618981485551
2016,201670267,51,1.56887190114455
2016,201670267,46,1.50732675287133
2016,201670268,88,2.32737060939339
2016,201670269,22,1.2928191781189
2016,201670270,36,1.40349144236905
2016,201670272,108,3.09845214678914
2016,201670318,22,1.2928191781189
2016,201670338,35,1.39435648282741
2016,201670345,31,1.35983848535427
2016,201670353,24,1.30654215388371
2016,201670361,25,1.31364296316535
2016,201670363,21,1.28618981485551
2016,201670364,25,1.31364296316535
2016,201670365,24,1.30654215388371
2016,201670368,20,1.2797105389517
2016,201670371,26,1.32090825714124
2016,201670374,30,1.35169181937807
2016,201670378,87,2.29731922405946
2016,201670378,96,2.59424456965378
2016,201670378,28,1.33594762807236
2016,201670378,89,2.35811811156869
2016,201670378,33,1.37670232209299
2016,201670378,24,1.30654215388371
2016,201670382,40,1.4421969092799
2016,201670407,45,1.49584098421496
2016,201670407,37,1.41283800610503
2016,201670408,60,1.69907307500653
2016,201670408,62,1.73183514656132
2016,201670408,46,1.50732675287133
2016,201670408,22,1.2928191781189
2016,201670408,51,1.56887190114455
2016,201670409,57,1.65265932065736
2016,201670409,64,1.76613261315697
2016,201670409,42,1.46292047495721
2016,201670409,106,3.00451071788885
2016,201670409,25,1.31364296316535
2016,201670409,24,1.30654215388371
2016,201670410,71,1.89933471010809
2016,201670411,31,1.35983848535427
2016,201670413,33,1.37670232209299
2016,201670413,28,1.33594762807236
2016,201670413,29,1.34372959216878
2016,201670413,30,1.35169181937807
2016,201670413,30,1.35169181937807
2016,201670415,29,1.34372959216878
2016,201670415,31,1.35983848535427
2016,201670417,38,1.42240107568102
2016,201670417,34,1.38542833680661
2016,201670420,37,1.41283800610503
2016,201670426,39,1.43218566628551
2016,201670428,68,1.83962492896362
2016,201670432,96,2.59424456965378
2016,201670452,142,5.57131084154154
2016,201670477,52,1.5820493738821
2016,201670477,41,1.45244005488955
2016,201670477,38,1.42240107568102
2016,201670477,26,1.32090825714124
2016,201670478,71,1.89933471010809
2016,201670485,62,1.73183514656132
2016,201670500,104,2.91477476590513
2016,201670527,32,1.3681738624772
2016,201670527,90,2.38957785558761
2016,201670552,29,1.34372959216878
2016,201670552,52,1.5820493738821
2016,201670554,34,1.38542833680661
2016,201670618,61,1.7152665561205
2017,201740009,105,2.9591290260215
2017,201740010,90,2.38957785558761
2017,201740010,75,1.98560461873238
2017,201740010,55,1.62344171411749
2017,201740010,55,1.62344171411749
2017,201740010,50,1.55599276355784
2017,201740010,43,1.47364366576015
2017,201740010,26,1.32090825714124
2017,201740023,39,1.43218566628551
2017,201740023,22,1.2928191781189
2017,201740042,62,1.73183514656132
2017,201740043,46,1.50732675287133
2017,201740043,48,1.53110262977673
2017,201740043,41,1.45244005488955
2017,201740044,65,1.78387947603227
2017,201740044,68,1.83962492896362
2017,201740044,70,1.87897396554558
2017,201740044,57,1.65265932065736
2017,201740044,59,1.68324621082487
2017,201740044,60,1.69907307500653
2017,201740044,30,1.35169181937807
2017,201740044,29,1.34372959216878
2017,201740045,67,1.82061600101411
2017,201740048,34,1.38542833680661
2017,201740064,112,3.29974903094275
2017,201740064,123,3.95855211995534
2017,201740064,100,2.74717465430745
2017,201740064,37,1.41283800610503
2017,201740064,29,1.34372959216878
2017,201740064,29,1.34372959216878
2017,201740064,27,1.32834184597068
2017,201740064,27,1.32834184597068
2017,201740064,25,1.31364296316535
2017,201740064,26,1.32090825714124
2017,201740099,70,1.87897396554558
2017,201740131,70,1.87897396554558
2017,201740131,50,1.55599276355784
2017,201740143,81,2.13077133815963
2017,201740175,105,2.9591290260215
2017,201740175,97,2.63117399842559
2017,201740178,21,1.28618981485551
2017,201740178,45,1.49584098421496
2017,201740178,35,1.39435648282741
2017,201740179,25,1.31364296316535
2017,201740179,20,1.2797105389517
2017,201740179,24,1.30654215388371
2017,201740180,23,1.29960210539818
2017,201740180,27,1.32834184597068
2017,201740180,21,1.28618981485551
2017,201740180,22,1.2928191781189
2017,201740180,22,1.2928191781189
2017,201740181,26,1.32090825714124
2017,201740181,22,1.2928191781189
2017,201740181,23,1.29960210539818
2017,201740181,22,1.2928191781189
2017,201740256,45,1.49584098421496
2017,201740256,45,1.49584098421496
2017,201740269,52,1.5820493738821
